binomial_nomenclature,common_name,UTC,date,year,month,day,dayofyear,latitude,longitude,cloud_cover,temp_f,humidity,wind_direction_degrees,wind_speed_kmph,pressure_mb,dewpoint_f,head_index_f,percipitation_mm,visualbility_km,moon_phase,angler,angler_id,harvest_id
Lepomis cyanellus,Green Sunfish,2017-06-13 18:00:04 UTC,20170613,2017,06,13,164,31.25427,-99.59978,4,90,55,176,21,1010,62,82,0,10,0.845912615,fishesoftexas,10601,6838707
Lepomis cyanellus,Green Sunfish,2017-06-13 18:23:24 UTC,20170613,2017,06,13,164,31.39275,-99.58775,4,90,55,176,21,1010,62,82,0,10,0.844774187,fishesoftexas,10601,6838855
Lepomis cyanellus,Green Sunfish,2017-06-14 01:29:33 UTC,20170613,2017,06,14,165,31.58847,-99.2263,17,90,62,163,20,1011,65,82,0,10,0.823328847,fishesoftexas,10601,6852529
Lepomis cyanellus,Green Sunfish,2017-06-14 15:54:19 UTC,20170614,2017,06,14,165,31.68861,-99.39011,26,92,59,184,21,1011,65,84,0,10,0.776142595,fishesoftexas,10601,6852775
Lepomis cyanellus,Green Sunfish,2017-06-14 17:27:19 UTC,20170614,2017,06,14,165,31.83137,-99.41391,26,92,59,184,21,1011,65,84,0,10,0.770787871,fishesoftexas,10601,6852821
Lepomis cyanellus,Green Sunfish,2017-06-29 13:59:00 UTC,20170629,2017,06,29,180,41.3375,-81.83355,22,87,65,229,21,1014,61,77,1.4,10,0.355220474,tortuga_rapido,10162,6865365
Lepomis cyanellus,Green Sunfish,2017-07-01 13:35:57 UTC,20170701,2017,07,01,182,35.33174515,-87.55548859,61,90,89,259,9,1017,75,86,12.1,6,0.556009655,quiggifur,505122,6874210
Lepomis cyanellus,Green Sunfish,2017-07-01 13:28:36 UTC,20170701,2017,07,01,182,35.33177185,-87.55557251,61,90,89,259,9,1017,75,86,12.1,6,0.555506823,quiggifur,505122,6874242
Lepomis cyanellus,Green Sunfish,2017-07-01 13:26:27 UTC,20170701,2017,07,01,182,35.33175278,-87.55554199,61,90,89,259,9,1017,75,86,12.1,6,0.555359712,quiggifur,505122,6874256
Lepomis cyanellus,Green Sunfish,2017-07-01 13:25:07 UTC,20170701,2017,07,01,182,35.33175659,-87.55554199,61,90,89,259,9,1017,75,86,12.1,6,0.555268475,quiggifur,505122,6874281
Lepomis cyanellus,Green Sunfish,2017-07-01 13:23:10 UTC,20170701,2017,07,01,182,35.33174133,-87.55555725,61,90,89,259,9,1017,75,86,12.1,6,0.555135033,quiggifur,505122,6874289
Lepomis cyanellus,Green Sunfish,2017-07-01 13:19:21 UTC,20170701,2017,07,01,182,35.33167267,-87.55554962,61,90,89,259,9,1017,75,86,12.1,6,0.554873826,quiggifur,505122,6874296
Lepomis cyanellus,Green Sunfish,2017-07-01 12:32:36 UTC,20170701,2017,07,01,182,35.32442093,-87.55510712,61,90,89,259,9,1017,75,86,12.1,6,0.551671555,quiggifur,505122,6874326
Lepomis cyanellus,Green Sunfish,2017-07-02 19:18:57 UTC,20170702,2017,07,02,183,38.9237434,-91.54158538,0,95,58,210,7,1018,60,82,0,10,0.673356516,andybridges,52828,6892038
Lepomis cyanellus,Green Sunfish,2017-07-03 13:20:21 UTC,20170703,2017,07,03,184,41.6996794,-85.0500058,38,80,84,44,10,1017,66,74,3.8,9,0.738823417,skittery-thump,334116,6902748
Lepomis cyanellus,Green Sunfish,2017-07-05 14:37:00 UTC,20170705,2017,07,05,186,41.3146,-81.80276,11,90,70,250,8,1019,63,77,0,10,0.88745048,tortuga_rapido,10162,6955639
Lepomis cyanellus,Green Sunfish,2017-07-06 14:59:00 UTC,20170706,2017,07,06,187,41.31053,-81.79605,36,86,78,216,4,1015,68,80,0.3,9,0.940525709,tortuga_rapido,10162,6981615
Lepomis cyanellus,Green Sunfish,2017-07-12 00:13:00 UTC,20170711,2017,07,12,193,39.70386851,-89.61537123,12,93,80,237,15,1012,75,91,5.4,10,0.923956586,jott5,532579,7065953
Lepomis cyanellus,Green Sunfish,2017-07-12 23:49:00 UTC,20170712,2017,07,12,193,39.75942529,-89.59262867,3,92,75,209,18,1014,73,91,0.8,10,0.863612537,jott5,532579,7065956
Lepomis cyanellus,Green Sunfish,2017-07-15 00:28:00 UTC,20170714,2017,07,15,196,39.74657689,-89.61649904,34,83,84,230,12,1019,69,78,0.1,10,0.691615336,jott5,532579,7065966
Lepomis cyanellus,Green Sunfish,2017-07-14 20:02:00 UTC,20170714,2017,07,14,195,36.03545602,-93.33705962,9,97,75,223,5,1019,71,90,3.8,7,0.709570046,oddfitz,115786,7084452
Lepomis cyanellus,Green Sunfish,2017-07-17 00:07:00 UTC,20170716,2017,07,17,198,32.50180626,-94.72165614,40,98,70,66,7,1013,72,93,1.7,10,0.479774239,cosmiccat,34728,7085824
Lepomis cyanellus,Green Sunfish,2017-07-18 23:50:12 UTC,20170718,2017,07,18,199,30.33713449,-93.23160723,26,96,81,80,4,1015,76,95,3.7,8,0.260988196,tommorris,400323,7112587
Lepomis cyanellus,Green Sunfish,2017-07-20 19:02:15 UTC,20170720,2017,07,20,201,41.73228042,-80.05113725,14,84,90,238,10,1015,71,81,6,9,0.099266278,johnwampler,547587,7149484
Lepomis cyanellus,Green Sunfish,2017-07-21 13:13:00 UTC,20170721,2017,07,21,202,41.402847,-81.744005,12,88,77,335,8,1014,72,87,0.2,10,0.051298821,tortuga_rapido,10162,7156613
Lepomis cyanellus,Green Sunfish,2017-07-20 18:23:00 UTC,20170720,2017,07,20,201,32.8502649,-96.71870198,4,100,54,185,15,1017,71,98,0,10,0.101251379,tfandre,269263,7158512
Lepomis cyanellus,Green Sunfish,2017-06-25 20:22:33 UTC,20170625,2017,06,25,176,37.21434706,-84.96646363,4,76,66,313,9,1021,54,68,0,8,0.045691345,robert1971,421960,7160931
Lepomis cyanellus,Green Sunfish,2017-07-01 22:44:15 UTC,20170701,2017,07,01,182,31.27437423,-95.4757921,51,100,72,200,8,1017,73,94,0.3,6,0.593133229,mary437,478005,7188599
Lepomis cyanellus,Green Sunfish,2017-07-25 17:19:00 UTC,20170725,2017,07,25,206,41.27943,-81.75346,54,77,74,15,12,1022,60,70,0.2,10,0.071987035,tortuga_rapido,10162,7226242
Lepomis cyanellus,Green Sunfish,2017-07-28 16:46:00 UTC,20170728,2017,07,28,209,32.69191111,-94.1791,11,102,63,257,11,1012,73,98,0,10,0.313635148,cosmiccat,34728,7250665
Lepomis cyanellus,Green Sunfish,2017-07-29 18:27:07 UTC,20170729,2017,07,29,210,38.59128851,-92.23409218,17,84,73,55,12,1018,62,75,0,8,0.41758083,amlambert11,183583,7265257
Lepomis cyanellus,Green Sunfish,2017-07-30 15:51:37 UTC,20170730,2017,07,30,211,32.58969667,-97.09736833,17,94,57,88,14,1015,70,93,0,10,0.504891123,bob777,24071,7283494
Lepomis cyanellus,Green Sunfish,2017-07-20 17:24:00 UTC,20170720,2017,07,20,201,31.07285,-98.54601,0,99,53,171,13,1017,68,93,0,10,0.104267197,fishesoftexas,10601,7310440
Lepomis cyanellus,Green Sunfish,2017-07-20 21:59:00 UTC,20170720,2017,07,20,201,31.25238,-98.82555,0,99,53,171,13,1017,68,93,0,10,0.090539975,fishesoftexas,10601,7311912
Lepomis cyanellus,Green Sunfish,2017-07-21 00:24:00 UTC,20170720,2017,07,21,202,31.53293,-99.09814,7,100,48,173,14,1016,66,94,0,10,0.083646523,fishesoftexas,10601,7312111
Lepomis cyanellus,Green Sunfish,2017-07-21 16:30:00 UTC,20170721,2017,07,21,202,31.46765,-98.85669,0,98,49,174,16,1014,67,94,0,10,0.044205672,fishesoftexas,10601,7320309
Lepomis cyanellus,Green Sunfish,2017-07-21 22:44:00 UTC,20170721,2017,07,21,202,31.29656,-98.52385,9,98,54,170,16,1014,69,94,1.7,10,0.032141465,fishesoftexas,10601,7320979
Lepomis cyanellus,Green Sunfish,2017-08-05 20:34:32 UTC,20170805,2017,08,05,217,34.50574164,-85.61143348,18,86,72,234,8,1017,61,77,0,7,0.965008261,ian66,527757,7364586
Lepomis cyanellus,Green Sunfish,2017-08-05 19:16:00 UTC,20170805,2017,08,05,217,30.15591402,-97.79613018,29,95,69,163,13,1014,72,91,4.5,9,0.963024925,jeffmci9,435598,7371972
Lepomis cyanellus,Green Sunfish,2017-08-05 22:06:00 UTC,20170805,2017,08,05,217,30.41335106,-97.22239494,23,94,71,155,13,1014,72,90,1.5,10,0.967253611,jeffmci9,435598,7372034
Lepomis cyanellus,Green Sunfish,2017-08-05 22:08:00 UTC,20170805,2017,08,05,217,30.41343581,-97.22248077,23,94,71,155,13,1014,72,90,1.5,10,0.967301927,jeffmci9,435598,7372039
Lepomis cyanellus,Green Sunfish,2017-08-05 23:08:00 UTC,20170805,2017,08,05,217,30.40261756,-97.19106674,23,94,71,155,13,1014,72,90,1.5,10,0.968735807,jeffmci9,435598,7372122
Lepomis cyanellus,Green Sunfish,2017-08-05 23:54:00 UTC,20170805,2017,08,05,217,30.38781081,-97.06420898,17,92,75,154,12,1014,73,89,1.6,10,0.969814605,jeffmci9,435598,7372199
Lepomis cyanellus,Green Sunfish,2017-07-28 21:37:00 UTC,20170728,2017,07,28,209,31.61097431,-95.24188642,0,97,71,235,11,1012,75,96,0,10,0.333007067,eric_keith,147168,7428929
Lepomis cyanellus,Green Sunfish,2017-07-28 23:29:00 UTC,20170728,2017,07,28,209,31.60821414,-95.23814142,0,97,71,235,11,1012,75,96,0,10,0.340506115,eric_keith,147168,7428930
Lepomis cyanellus,Green Sunfish,2017-08-13 01:26:00 UTC,20170812,2017,08,13,225,30.017816,-99.141315,6,95,62,180,15,1013,68,88,0,10,0.717334664,w_mcdaniel,53290,7469939
Lepomis cyanellus,Green Sunfish,2017-08-02 21:00:11 UTC,20170802,2017,08,02,214,39.34835797,-82.03506758,38,89,72,212,5,1018,63,78,4.1,9,0.791508637,jingtongli,577752,7471210
Lepomis cyanellus,Green Sunfish,2013-05-23 07:44:00 UTC,20130523,2013,05,23,143,30.27707947,-98.41301948,44,94,73,161,21,1013,67,81,0.1,10,0.950699263,billarbon,542677,7499660
Lepomis cyanellus,Green Sunfish,2015-06-03 16:40:00 UTC,20150603,2015,06,03,154,30.27501195,-98.41282904,3,87,69,176,17,1012,65,79,0,10,0.986006461,billarbon,542677,7527452
Lepomis cyanellus,Green Sunfish,2017-08-08 14:26:00 UTC,20170808,2017,08,08,220,41.40907,-81.7539,0,76,61,328,13,1019,55,71,0.1,10,0.992491996,tortuga_rapido,10162,7570219
Lepomis cyanellus,Green Sunfish,2017-08-08 16:27:00 UTC,20170808,2017,08,08,220,41.39003,-81.771,0,76,61,328,13,1019,55,71,0.1,10,0.990939594,tortuga_rapido,10162,7571509
Lepomis cyanellus,Green Sunfish,2017-08-09 14:47:00 UTC,20170809,2017,08,09,221,41.31547,-81.60215,6,82,64,271,8,1022,59,73,0.6,10,0.963848392,tortuga_rapido,10162,7572313
Lepomis cyanellus,Green Sunfish,2017-08-20 17:48:00 UTC,20170820,2017,08,20,232,43.251133,-88.822705,48,83,84,210,11,1016,65,73,0.1,7,0.014233632,aaroncarlson,31792,7576238
Lepomis cyanellus,Green Sunfish,2017-08-09 17:10:00 UTC,20170809,2017,08,09,221,41.30644,-81.5863,13,83,65,247,6,1022,58,75,1,10,0.959888604,tortuga_rapido,10162,7603033
Lepomis cyanellus,Green Sunfish,2017-08-10 15:16:00 UTC,20170810,2017,08,10,222,41.43355,-81.84297,18,82,69,275,9,1020,61,73,0.4,10,0.91356676,tortuga_rapido,10162,7605304
Lepomis cyanellus,Green Sunfish,2017-08-15 14:50:00 UTC,20170815,2017,08,15,227,41.38462,-81.48263,28,83,77,282,6,1013,66,76,0,10,0.436319162,tortuga_rapido,10162,7607793
Lepomis cyanellus,Green Sunfish,2017-08-18 14:44:00 UTC,20170818,2017,08,18,230,41.40747,-81.39982,55,84,77,240,16,1009,66,76,0.1,9,0.131175228,tortuga_rapido,10162,7608361
Lepomis cyanellus,Green Sunfish,2017-08-22 23:31:00 UTC,20170822,2017,08,22,234,30.598633,-96.311008,21,102,62,171,8,1016,70,92,0,9,0.018724224,w_mcdaniel,53290,7610334
Lepomis cyanellus,Green Sunfish,2017-08-18 18:01:00 UTC,20170818,2017,08,18,230,41.43106,-81.41817,55,84,77,240,16,1009,66,76,0.1,9,0.12043582,tortuga_rapido,10162,7640211
Lepomis cyanellus,Green Sunfish,2017-07-27 21:23:00 UTC,20170727,2017,07,27,208,31.11076,-98.4571,0,100,53,202,19,1014,67,92,0,10,0.238486654,fishesoftexas,10601,7646427
Lepomis cyanellus,Green Sunfish,2017-08-25 23:03:00 UTC,20170825,2017,08,25,237,40.84685115,-83.55711937,32,70,75,35,8,1023,52,60,0.1,10,0.194257678,ccarrollc1,571552,7651479
Lepomis cyanellus,Green Sunfish,2017-08-26 22:11:27 UTC,20170826,2017,08,26,238,40.66730712,-81.34523487,19,76,70,33,8,1025,50,65,0,9,0.276510885,gavinnupp,245356,7664185
Lepomis cyanellus,Green Sunfish,2017-08-26 18:52:12 UTC,20170826,2017,08,26,238,30.66192055,-97.70333099,100,81,87,45,36,1011,70,78,21.9,9,0.264253549,aaronramon,62176,7668181
Lepomis cyanellus,Green Sunfish,2017-08-31 17:42:37 UTC,20170831,2017,08,31,243,40.74534667,-86.32904667,36,71,87,57,11,1018,60,65,0.8,17,0.721858665,jacksonad,608233,7730994
Lepomis cyanellus,Green Sunfish,2017-08-23 14:44:00 UTC,20170823,2017,08,23,235,41.55045,-81.41723,12,75,59,279,14,1013,54,72,0.5,10,0.042459923,tortuga_rapido,10162,7741089
Lepomis cyanellus,Green Sunfish,2017-08-23 17:14:00 UTC,20170823,2017,08,23,235,41.57174,-81.41981,12,75,59,279,14,1013,54,72,0.5,10,0.047187502,tortuga_rapido,10162,7741936
Lepomis cyanellus,Green Sunfish,2017-08-28 15:00:00 UTC,20170828,2017,08,28,240,41.54382,-81.41545,82,81,62,142,19,1019,57,73,0.1,10,0.434468998,tortuga_rapido,10162,7748505
Lepomis cyanellus,Green Sunfish,2017-09-02 17:47:00 UTC,20170902,2017,09,02,245,41.2808248,-81.567812,92,61,86,121,14,1017,54,58,4.3,7,0.874474322,cuihenggang,474164,7755301
Lepomis cyanellus,Green Sunfish,2014-04-28 19:09:00 UTC,20140428,2014,04,28,118,30.277006,-98.4131214,2,90,21,292,15,1004,32,73,0,10,0.002543546,billarbon,542677,7798085
Lepomis cyanellus,Green Sunfish,2017-09-08 22:44:17 UTC,20170908,2017,09,08,251,42.6287177,-92.25034855,5,77,76,107,11,1020,51,60,0,10,0.916701555,jeheiple,593014,7838398
Lepomis cyanellus,Green Sunfish,2017-09-09 22:43:00 UTC,20170909,2017,09,09,252,30.13278393,-97.78673172,0,82,62,53,13,1019,58,74,0,10,0.844769844,jeffmci9,435598,7858380
Lepomis cyanellus,Green Sunfish,2017-09-10 19:03:54 UTC,20170910,2017,09,10,253,39.73762136,-89.57950272,0,75,64,105,13,1027,46,61,0,10,0.769228891,jott5,532579,7864684
Lepomis cyanellus,Green Sunfish,2017-09-10 00:10:36 UTC,20170909,2017,09,10,253,39.73462749,-89.57850292,27,80,73,118,12,1025,52,64,0,10,0.839760496,jott5,532579,7864695
Lepomis cyanellus,Green Sunfish,2017-09-10 16:08:31 UTC,20170910,2017,09,10,253,39.73144087,-89.5806735,0,75,64,105,13,1026,46,61,0,10,0.780795917,jott5,532579,7864767
Lepomis cyanellus,Green Sunfish,2017-09-10 16:14:33 UTC,20170910,2017,09,10,253,39.73150352,-89.5806222,0,75,64,105,13,1026,46,61,0,10,0.780401713,jott5,532579,7864817
Lepomis cyanellus,Green Sunfish,2017-09-10 17:59:24 UTC,20170910,2017,09,10,253,39.73019006,-89.58282262,0,75,64,105,13,1026,46,61,0,10,0.773508624,jott5,532579,7864915
Lepomis cyanellus,Green Sunfish,2017-09-09 16:27:00 UTC,20170909,2017,09,09,252,37.2741908,-97.1689296,4,83,64,174,16,1022,55,69,0,10,0.865486334,tobler,29712,7893522
Lepomis cyanellus,Green Sunfish,2017-07-05 18:43:19 UTC,20170705,2017,07,05,186,40.06436632,-83.85217745,16,85,78,54,8,1018,64,76,0.3,10,0.897443301,jbperkins5,558642,7905382
Lepomis cyanellus,Green Sunfish,2016-05-19 11:15:02 UTC,20160519,2016,05,19,140,41.52854087,-84.22570892,39,68,63,221,4,1022,44,58,0,10,0.946715395,jordanskates,632170,7958642
Lepomis cyanellus,Green Sunfish,2017-09-17 18:29:00 UTC,20170917,2017,09,17,260,43.19660219,-90.55272415,45,67,79,327,12,1019,55,62,7.4,8,0.071891477,driftlessroots,249972,7978050
Lepomis cyanellus,Green Sunfish,2017-09-19 23:44:34 UTC,20170919,2017,09,19,262,39.72960861,-89.58833154,52,83,81,287,8,1012,66,75,1.2,9,0.001246064,jott5,532579,8006585
Lepomis cyanellus,Green Sunfish,2017-06-03 15:42:49 UTC,20170603,2017,06,03,154,36.05625242,-97.02056692,65,76,85,110,8,1011,67,72,7.5,8,0.711585792,andrew_tbc_taylor,637943,8016842
Lepomis cyanellus,Green Sunfish,2017-08-09 20:15:10 UTC,20170809,2017,08,09,221,40.6435908,-98.86723085,27,81,73,207,14,1017,61,72,13.6,9,0.954457762,nathanwhalen,640958,8043984
Lepomis cyanellus,Green Sunfish,2017-09-24 14:57:00 UTC,20170924,2017,09,24,267,29.89127642,-97.93149993,66,84,81,134,14,1011,71,82,0,6,0.192652437,mako252,18812,8075903
Lepomis cyanellus,Green Sunfish,2015-10-04 12:50:00 UTC,20151004,2015,10,04,277,33.063577,-96.966551,22,82,61,142,12,1016,51,67,0,10,0.536347317,txfishes,91209,8179939
Lepomis cyanellus,Green Sunfish,2017-09-30 19:43:27 UTC,20170930,2017,09,30,273,32.41458511,-85.62865448,10,82,71,73,10,1017,66,80,0,10,0.749786605,quiggifur,505122,8198635
Lepomis cyanellus,Green Sunfish,2017-10-01 04:25:00 UTC,20170930,2017,10,01,274,32.6692205,-97.13891213,27,87,64,64,10,1019,58,74,0,10,0.780102156,mnbrewer,323995,8198713
Lepomis cyanellus,Green Sunfish,2017-08-03 00:04:35 UTC,20170802,2017,08,03,215,39.32016667,-84.27248333,27,84,77,212,9,1017,67,78,9.4,9,0.801273922,p_young,649264,8216010
Lepomis cyanellus,Green Sunfish,2017-10-07 18:23:16 UTC,20171007,2017,10,07,280,37.01691818,-92.55445099,52,71,74,230,12,1007,58,67,0,10,0.946811111,quiggifur,505122,8308430
Lepomis cyanellus,Green Sunfish,2017-10-07 18:21:06 UTC,20171007,2017,10,07,280,37.01697922,-92.55446625,52,71,74,230,12,1007,58,67,0,10,0.946888927,quiggifur,505122,8308431
Lepomis cyanellus,Green Sunfish,2017-10-08 16:34:00 UTC,20171008,2017,10,08,281,31.24452669,-98.12175522,0,86,54,233,6,1006,54,73,0,10,0.888830759,aaronramon,62176,8325570
Lepomis cyanellus,Green Sunfish,2017-09-06 22:10:00 UTC,20170906,2017,09,06,249,32.96442828,-97.46767026,1,82,47,27,14,1020,47,70,0,10,0.994935784,eric_keith,147168,8365936
Lepomis cyanellus,Green Sunfish,2017-10-13 17:36:00 UTC,20171013,2017,10,13,286,37.9701424,-87.50330597,57,67,85,146,5,1021,53,58,0,10,0.365295018,isaacsfishingcorner,379756,8400454
Lepomis cyanellus,Green Sunfish,2017-10-13 22:21:00 UTC,20171013,2017,10,13,286,30.589412,-99.8664093,18,85,74,185,8,1017,63,74,0,10,0.344088054,jeffmci9,435598,8416080
Lepomis cyanellus,Green Sunfish,2017-10-13 22:22:00 UTC,20171013,2017,10,13,286,30.58911646,-99.8664093,18,85,74,185,8,1017,63,74,0,10,0.344014278,jeffmci9,435598,8416106
Lepomis cyanellus,Green Sunfish,2017-10-13 22:25:00 UTC,20171013,2017,10,13,286,30.58891622,-99.86658096,18,85,74,185,8,1017,63,74,0,10,0.343792976,jeffmci9,435598,8416197
Lepomis cyanellus,Green Sunfish,2017-10-14 22:07:19 UTC,20171014,2017,10,14,287,39.72662469,-89.59697764,43,83,69,195,14,1014,60,73,0,10,0.244312283,jott5,532579,8418010
Lepomis cyanellus,Green Sunfish,2017-10-15 17:35:00 UTC,20171015,2017,10,15,288,38.00641773,-87.55913615,57,68,82,317,18,1018,56,63,0,10,0.172650418,isaacsfishingcorner,379756,8429399
Lepomis cyanellus,Green Sunfish,2017-10-19 17:13:00 UTC,20171019,2017,10,19,292,41.00216369,-81.97916508,2,68,75,235,10,1021,45,54,0,10,0.001650318,tortuga_rapido,10162,8471470
Lepomis cyanellus,Green Sunfish,2017-10-18 20:29:59 UTC,20171018,2017,10,18,291,31.23941017,-98.11739881,14,79,61,179,4,1020,46,62,0,10,0.010718119,aaronramon,62176,8472384
Lepomis cyanellus,Green Sunfish,2017-10-02 00:12:00 UTC,20171001,2017,10,02,275,29.35773714,-95.61201825,12,86,76,66,10,1013,68,80,0,10,0.844457879,cbeversole,19252,8477362
Lepomis cyanellus,Green Sunfish,2017-10-22 19:10:49 UTC,20171022,2017,10,22,295,34.73370361,-88.19710541,89,73,81,171,9,1018,62,70,14,8,0.088197809,quiggifur,505122,8510737
Lepomis cyanellus,Green Sunfish,2017-10-22 19:10:08 UTC,20171022,2017,10,22,295,34.73371506,-88.19711304,89,73,81,171,9,1018,62,70,14,8,0.088171981,quiggifur,505122,8510745
Lepomis cyanellus,Green Sunfish,2017-10-22 16:11:33 UTC,20171022,2017,10,22,295,34.92504883,-87.84328461,73,75,83,163,10,1018,61,68,5.7,9,0.081535874,quiggifur,505122,8510867
Lepomis cyanellus,Green Sunfish,2017-10-24 21:49:30 UTC,20171024,2017,10,24,297,35.33160782,-87.55574799,31,57,60,281,12,1014,38,52,0,10,0.231521534,quiggifur,505122,8536931
Lepomis cyanellus,Green Sunfish,2017-10-24 15:50:00 UTC,20171024,2017,10,24,297,41.20363956,-81.72557831,73,54,80,207,19,1005,43,49,1.2,10,0.211979305,tortuga_rapido,10162,8538646
Lepomis cyanellus,Green Sunfish,2017-10-25 14:29:24 UTC,20171025,2017,10,25,298,29.70781839,-98.13000066,0,77,39,322,9,1023,34,60,0,10,0.28873121,jacobstudowen,37403,8543653
Lepomis cyanellus,Green Sunfish,2017-09-14 21:26:00 UTC,20170914,2017,09,14,257,41.04362222,-83.65503086,76,68,88,213,5,1012,59,63,0,7,0.318121244,pmk00001,204678,8613324
Lepomis cyanellus,Green Sunfish,2011-08-17 16:04:00 UTC,20110817,2011,08,17,229,44.88342874,-93.18567098,16,80,67,300,12,1016,56,70,0,10,0.861373987,gordon_dietzman,265027,8686386
Lepomis cyanellus,Green Sunfish,2017-10-26 16:19:00 UTC,20171026,2017,10,26,299,30.1690147,-97.66826391,0,79,44,201,11,1012,43,66,0,10,0.384120977,fishesoftexas,10601,8724354
Lepomis cyanellus,Green Sunfish,2017-11-11 18:38:00 UTC,20171111,2017,11,11,315,36.31654169,-92.17621028,58,54,57,141,10,1025,28,43,0,10,0.401037893,gcsnelling,155080,8764154
Lepomis cyanellus,Green Sunfish,2017-11-16 17:56:04 UTC,20171116,2017,11,16,320,31.62430454,-94.64201349,73,72,90,92,6,1019,62,66,1.2,6,0.030866515,andyvarnell,693881,8827823
Lepomis cyanellus,Green Sunfish,2017-11-17 18:55:04 UTC,20171117,2017,11,17,321,30.98145294,-97.81036377,71,73,88,200,21,1013,65,70,0,10,0.006578799,aaronramon,62176,8843194
Lepomis cyanellus,Green Sunfish,2014-05-02 16:16:00 UTC,20140502,2014,05,02,122,36.66202065,-82.65079129,22,65,70,255,11,1013,41,51,0,10,0.122505168,pmk00001,204678,8884652
Lepomis cyanellus,Green Sunfish,2017-11-27 20:47:35 UTC,20171127,2017,11,27,331,38.58883923,-92.23573984,10,64,55,208,15,1017,34,50,0,10,0.617650555,amlambert11,183583,8956455
Lepomis gibbosus,Pumpkinseed,2013-06-19 19:19:08 UTC,20130619,2013,06,19,170,42.38740833,-71.14921333,46,71,59,60,17,1015,49,70,0.2,10,0.814323531,maractwin,10787,304952
Lepomis gibbosus,Pumpkinseed,2013-08-04 20:46:30 UTC,20130804,2013,08,04,216,43.575661,-73.411504,39,70,82,283,8,1012,54,60,1.6,9,0.040187064,bheitzman,13594,357005
Lepomis gibbosus,Pumpkinseed,2013-08-27 14:51:28 UTC,20130827,2013,08,27,239,40.794547,-73.959844,33,90,82,261,9,1011,71,83,14.1,9,0.575816414,lselig,20796,379824
Lepomis gibbosus,Pumpkinseed,2013-11-10 14:38:02 UTC,20131110,2013,11,10,314,40.415477,-79.916401,53,44,78,282,22,1020,35,41,0.6,10,0.542584936,sarapowell,24163,457457
Lepomis gibbosus,Pumpkinseed,2014-06-03 21:22:15 UTC,20140603,2014,06,03,154,42.72767833,-86.10296667,19,67,82,282,18,1012,53,59,0,10,0.317810717,hopewren,35205,715499
Lepomis gibbosus,Pumpkinseed,2014-06-28 17:44:00 UTC,20140628,2014,06,28,179,39.244399,-76.595011,7,84,75,144,10,1024,63,73,0,10,0.020198338,jpeyla,42213,770658
Lepomis gibbosus,Pumpkinseed,2014-08-24 23:39:02 UTC,20140824,2014,08,24,236,40.77061,-73.80781,6,83,74,88,11,1020,63,74,0,10,0.004564615,ppark728,43879,859129
Lepomis gibbosus,Pumpkinseed,2014-09-11 13:50:25 UTC,20140911,2014,09,11,254,42.72758915,-86.10299556,55,60,78,344,21,1018,49,56,0.8,8,0.913021767,ebriggs,50158,870706
Lepomis gibbosus,Pumpkinseed,2014-09-11 13:56:24 UTC,20140911,2014,09,11,254,42.727557,-86.103022,55,60,78,344,21,1018,49,56,0.8,8,0.912749346,clfandf,50499,871576
Lepomis gibbosus,Pumpkinseed,2013-08-19 18:10:16 UTC,20130819,2013,08,19,231,44.308887,-72.278485,4,81,76,285,8,1016,55,64,0,9,0.973275061,erikamitchell,12158,1087241
Lepomis gibbosus,Pumpkinseed,2010-06-19 00:19:35 UTC,20100618,2010,06,19,170,44.38719,-72.493983,4,80,70,280,8,1016,53,65,0,9,0.481935537,erikamitchell,12158,1087244
Lepomis gibbosus,Pumpkinseed,2015-03-08 20:26:16 UTC,20150308,2015,03,08,67,39.048038,-76.568009,21,42,86,285,15,1022,33,37,0,10,0.916651971,fm5050,6075,1284325
