dayofyear,angler,harvest_size,month,cloud_cover,temp_f,humidity,wind_direction_degrees,wind_speed_kmph,pressure_mb,dewpoint_f,head_index_f,percipitation_mm,visualbility_km,moon_phase,angler_id,harvest_id
168,camelcreek,1,06,64,74,76,161,8,1018,58,68,0.2,8,0.019787807,59817,1704044
168,coreyjlange,2,06,0.5,79,53.5,286.5,6.5,1014,46.5,69,0.1,11,0.507758481,55236,6707249.5
168,cosmiccat,1,06,43,92,72,197,12,1008,72,89,0.3,10,0.472018817,34728,6706214
168,daniel112,2,06,17,94.5,60,187,19.5,1006,69,89,0,11,0.496286107,284401,6697352.5
168,erinbasiger,1,06,33,94,75,221,12,1018,67,81,3.1,10,0.083839349,297169,4077634
168,erinmcrae,1,06,46,76,78,230,5,1003,64,71,4.4,9,0.468727253,507851,6693782
168,fishesoftexas,13,06,35.84615385,96.38461538,74.15384615,206.4615385,9.230769231,1013.923077,73.69230769,90,0.115384615,8.384615385,0.863324073,10601,3997254.538
168,kara8,1,06,65,74,69,86,12,1007,58,70,0.3,10,0.872589757,181343,3467313
168,quiggifur,16,06,19.125,86.8125,76.75,203.5,4.1875,1010.1875,69.375,80.1875,0.5375,9,0.473358457,505122,6699697.75
168,tonymorrison,1,06,18,73,81,267,13,1013,58,67,0.4,10,0.616029189,417530,7414104
169,aleloca221002,1,06,27,56,62,193,8,1021,39,52,0.3,9,0.396580288,517265,6788510
169,bob777,2,06,24,92,60,179,15,1008,69,89,0,10,0.372418354,24071,6733483.5
169,dave-barry,1,06,84,63,72,232,8,1017,41,52,1.6,10,0.888125684,1213,3469321
169,gfrazier1866,1,06,0,85,73,86,10,1017,60,73,0,9,0.934676923,683297,8547997
169,hilarystaples,1,06,1,59,64,277,7,1018,36,50,0.2,10,0.37276115,481366,6903934
169,jokurtz,2,06,24,74.5,73.5,84.5,11.5,1015,54,64.5,2.05,10,0.795323746,267179,3636149
169,p_young,1,06,1,88,65,202,11,1009,66,81,0.1,11,0.440759594,649264,8216287
169,quiggifur,16,06,45.8125,80.4375,86.125,218.875,5.8125,1012.3125,71.125,77.1875,5.225,8.3125,0.395712004,505122,6709447
169,shstuddard,1,06,25,83,72,23,16,1009,62,76,10.6,9,0.926300755,171344,3473035
169,tamarasatterwhite,1,06,15,67,55,285,8,1017,42,58,0.1,10,0.344366775,375914,6739015
169,thekingfisher,1,06,34,79,69,274,15,1004,62,74,24.5,8,0.358327905,696201,8696834
169,toxmace,1,06,4,88,78,179,10,1015,73,85,0.7,10,0.374312225,341557,6719575
170,bluebird215,1,06,25,89,74,104,8,1017,68,80,0,10,0.970371882,244191,3478073
170,bryanto,1,06,2,72,55,222,6,1011,31,50,0,10,0.131022066,3499,3718409
170,charlie,1,06,71,79,86,211,11,1007,69,73,5.2,6,0.268213497,2179,6719868
170,erikamitchell,1,06,4,80,70,280,8,1016,53,65,0,9,0.481935537,12158,1087244
170,jeffperry,1,06,11,93,76,277,5,1019,71,86,5.5,10,0.503112305,288697,3882332
170,jmfarrell,2,06,1,84,61,243,7,1022,56,73,0,10,0.965621312,52105,3479784
170,juliebeck,2,06,1,84,61,243,7,1022,56,73,0,10,0.967760415,261298,3476969
170,krystlers,2,06,62,68,72,307,10,1008,54,64,0.5,8,0.26563601,511650,6718176.5
170,lassa8,1,06,35,82,64,121,7,1023,57,73,0,10,0.959222542,5473,9731351
170,maractwin,1,06,46,71,59,60,17,1015,49,70,0.2,10,0.814323531,10787,304952
170,mjk3000,2,06,47,90,70,200,7,1015,72,89,2,10,0.795485601,32170,565088.5
170,robizzy_ttf,1,06,5,81,43,174,8,1023,49,73,0,10,0.966358384,589899,7639514
171,aaronramon,1,06,40,88,66,184,10,1013,68,83,0.2,9,0.229121545,62176,6762715
171,benzintr,1,06,36,81,55,221,8,1028,50,69,0,10,0.991163127,79060,3484331
171,carrotguy6006,1,06,6,83,65,243,8,1014,61,77,0,10,0.147530602,513334,6741371
171,griff,3,06,33.33333333,88.33333333,71.66666667,152.3333333,8.666666667,1017.333333,71,87.66666667,24.96666667,8.666666667,0.992346329,108372,3484737
171,jokurtz,1,06,7,78,70,213,9,1022,49,65,0,10,0.893936685,267179,3636159
171,joshuagsmith,1,06,0,81,26,270,16,1012,17,56,0,10,0.896425962,269952,4911162
171,vidalcid,1,06,24,94,62,180,18,1016,69,90,0,10,0.885082223,18006,305954
171,walkingstick2,1,06,37,92,56,67,11,1015,66,85,0.2,9,0.162062675,448026,6740353
172,eattaway92,1,06,24,93,71,223,15,1021,71,88,0,10,0.997550518,151498,3492378
172,gavinnupp,1,06,31,76,64,269,13,1012,52,66,3.2,11,0.141614899,245356,6773573
172,jawinget,1,06,1,90,56,211,6,1013,61,80,0.2,15,0.075969559,2203,6765003
172,jeffmci9,24,06,0,97,58,26,12,1011,66,87,0,16,0.086543325,435598,6748177.417
172,kevingohman,2,06,18,68,67,336,8,1013,48,61,2.2,10,0.135811231,309614,6737739
172,kristofz,1,06,23,72,69,200,7,1026,53,67,0,10,0.966124942,83313,6867719
172,neild,1,06,6,75,64,217,7,1026,51,70,0,9,0.964927633,257303,4900646
172,nv_multispeciesfishing,1,06,63,79,83,163,7,1018,71,77,5.5,11,0.081136277,535133,7083003
172,plutoniumidae_cade,1,06,38,76,72,263,3,1017,58,69,0,7,0.140121687,401931,6839250
172,troutbum1374,1,06,37,90,81,294,18,1008,72,87,24.9,9,0.270270725,114381,1736594
173,chinquapin,1,06,25,91,76,206,10,1018,69,84,0,8,0.978128446,300377,3853920
173,djuth,1,06,32,80,58,300,12,1010,54,72,0.1,10,0.981814892,157587,3679183
173,dushenkov,1,06,10,77,71,253,10,1014,57,69,0.1,9,0.026045899,174440,6793839
173,tortuga_rapido,2,06,22,88,63,233,17,1012,63,77,10,9,0.035908469,10162,6756544
174,chriswbrown,1,06,46,71,56,245,13,1008,46,63,0.1,10,0.997533413,933,311883
174,dave-barry,1,06,0,59,44,249,9,1019,26,49,0,10,0.00300883,1213,6779522
174,djuth,1,06,32,77,71,298,9,1012,53,68,0,8,0.938211234,157587,3679237
174,eattaway92,1,06,15,96,68,210,17,1013,73,93,0,10,0.937615913,151498,3504983
174,jokurtz,1,06,29,80,67,264,10,1012,53,68,0.4,9,0.937685216,267179,3585098
174,leecain,1,06,87,53,90,279,11,1020,50,53,3.6,9,0.467731479,25763,6574701
174,matthewherron,1,06,22,104,69,78,7,1019,73,97,9.3,9,0.440390965,17201,1949122
174,nicholas_pickleous,2,06,3,99,55,182,15,1007,67,90,0,10,0.00193978,466061,6864264
174,nv_multispeciesfishing,1,06,30,99,54,229,13,1017,66,90,0,10,0.938959205,535133,7093928
174,quiggifur,7,06,96,79,83,207,11,1011,70,77,10.1,9,0.007325003,505122,6764935.143
174,rockjetty,1,06,27,86,78,119,17,1016,75,90,0.3,10,0.003829699,183457,8540058
175,abeck365,1,06,18,101,57,214,6,1017,69,97,0.2,10,0.513752327,31231,2411643
175,chaz,1,06,0,69,43,216,7,1015,35,53,0,10,0.929772218,257379,3507643
175,chrisstanton,1,06,11,74,64,281,13,1012,57,70,1.5,9,0.006617233,484210,6830699
175,delilah3,1,06,24,81,66,236,14,1010,62,75,3.3,10,0.001270775,504315,6773615
175,ekmoody,1,06,84,58,82,301,9,1012,49,55,1.9,10,0.009777552,382741,6856287
175,eshelmni,1,06,28,98,75,131,3,1018,77,101,2,8,0.535676889,111810,1686251
175,ghanda,1,06,0,92,28,59,5,1014,34,76,0,10,0.008593196,316278,6967235
175,johnsonkei,1,06,19,86,58,282,15,1007,66,84,5.5,10,0.004863729,516521,6775978
175,jokurtz,4,03,39.5,75.5,67.75,297.75,10,1004.5,56,69.5,4.75,8.25,0.231115334,267179,6544797.75
175,kingspring,1,06,52,86,73,115,9,1014,73,88,1.7,8,0.003899767,610605,7725247
175,kpmcfarland,1,06,34,70,74,282,15,1004,56,67,1.8,9,0.006850875,317,6784578
175,leecain,2,06,53,62.5,83.5,292.5,9.5,1019.5,50.5,57.5,1.95,8.5,0.482666562,25763,5811132.5
175,mako252,4,06,42.5,93.75,72.75,169.25,14.75,1016,71,87.5,0,10,0.884710463,18812,3726757.75
175,nv_multispeciesfishing,1,06,12,98,47,242,17,1015,63,89,0,10,0.891641481,535133,7093923
175,quiggifur,18,06,50.11111111,80.44444444,75.44444444,228.4444444,8.055555556,1015.666667,66.38888889,77.05555556,0.005555556,7,0.005456648,505122,6782113.944
175,tadamcochran,1,06,56,66,75,190,10,1004,53,63,3.7,8,0.971484035,13118,9911088
175,tedbarone,1,06,0,70,32,243,19,1018,28,59,0,10,0.877376885,112529,3512713
176,atassin,1,06,0,83,73,74,9,1018,68,78,0,10,0.044298329,26448,6795808
176,chiriria,1,06,0,74,46,24,6,1019,42,64,0,10,0.013122575,34977,6787158
176,dwalc400,2,06,97,59,86,276,8,1017,49,53,4.1,3,0.038848372,492264,6796683
176,expeditionraj,1,06,0,65,73,281,14,1013,52,60,0,10,0.03971928,742052,9333490
176,kevinemetcalf,1,06,21,101,62,112,6,1015,69,91,0,10,0.991592457,286459,4316193
176,kevinwilburn,1,06,2,74,61,273,10,1018,51,67,0.5,10,0.049092772,583620,7530204
176,kucycads,1,06,18,76,47,185,10,1020,38,64,4.2,8,0.04962019,9531,6892499
176,lisa_kingston,1,06,24,89,39,211,14,1012,41,70,0.1,10,0.801013525,49424,3517020
176,madcap3693,1,06,2,76,65,230,3,1018,48,64,0,10,0.792241837,135019,6162354
176,plruiz,1,06,16,86,76,121,12,1018,75,90,0.3,10,0.036635253,240389,6794172
176,pmk00001,2,06,0,83,58,301,8,1016,59,76,0,10,0.037670651,204678,7126362.5
176,purperlibel,1,06,92,56,95,225,11,1025,50,52,1.1,3,0.302483872,73671,4646073
176,quiggifur,2,06,4,79,62,228,6,1021,55,71,0,9,0.044418466,505122,6798008.5
176,robert1971,2,06,4,76,66,313,9,1021,54,68,0,8,0.04345133,421960,7160882
177,chris96,1,06,41,94,65,279,4,1017,72,91,2.4,10,0.729122328,245511,3519856
177,djuth,1,06,14,83,68,146,5,1021,58,74,0,9,0.719543242,157587,3679227
177,dwalc400,3,06,82.66666667,59,82.66666667,298,8.666666667,1017,47.66666667,53,3.333333333,4.666666667,0.069606839,492264,6805461.667
177,ehjalmarson,1,06,24,94,67,199,8,1016,70,89,0,10,0.712558596,375183,8402002
177,jdoane,1,06,55,96,68,189,19,1012,67,86,0.1,9,0.732135728,253071,3585100
177,kucycads,1,06,10,79,43,174,9,1018,37,66,4.1,10,0.101932244,9531,6893887
177,madcap3693,1,06,31,84,68,128,4,1020,57,72,0,10,0.744921208,135019,6143501
177,reallifeecology,1,06,34,91,72,326,8,1019,65,79,0,7,0.702470483,15723,4009495
177,rivermalisha,2,06,3,88,55,242,3,1015,48,74,0,10,0.721969655,105848,1754378.5
177,sjpetre,1,06,100,74,36,278,7,1016,39,66,5.8,10,0.726754259,403539,5079413
177,tortuga_rapido,6,06,13,68,59,272,15,1017,50,65,9.6,9,0.092178935,10162,6816963.167
178,barrierislandnaturalist,1,06,24,83,69,65,5,1016,66,79,0.2,10,0.171137661,54550,6868727
178,brendan13,1,06,0,76,35,265,7,1021,32,62,0,10,0.599469135,285889,3934814
178,chinquapin,2,06,44,92,73,217,11,1017,71,86,0.4,8,0.606663478,300377,3853917.5
178,judygva,1,06,19,76,56,266,8,1017,52,71,0,10,0.179682716,44478,6829316
178,leecain,1,06,78,62,89,204,11,1009,55,58,7.4,9,0.142188976,25763,6574587
178,pmk00001,1,06,0,88,58,108,7,1023,59,79,0,10,0.633626691,204678,5539029
178,reallifeecology,1,06,70,82,82,116,6,1021,67,77,0,8,0.675548274,15723,4012482
179,corysan,2,06,38,96,69,210,14,1013,71,90,0,8,0.652169265,18441,314823.5
179,cuihenggang,1,06,96,65,94,266,15,1006,59,61,3.6,5,0.877995652,474164,6102010
179,jpeyla,1,06,7,84,75,144,10,1024,63,73,0,10,0.020198338,42213,770658
179,mikepatterson,1,06,26,66,81,304,7,1016,50,56,0,8,0.576229061,15366,2609875
179,musicwolf,1,06,39,90,78,243,13,1006,73,86,3,10,0.668166647,14571,341816
179,nv_multispeciesfishing,1,06,60,91,74,192,6,1017,68,83,32.1,9,0.505147426,535133,7093919
179,p_young,1,06,13,70,63,317,5,1020,50,65,0,9,0.205432927,649264,8216231
179,psweet,1,06,33,74,81,303,14,1005,62,71,2.4,10,0.663887846,216168,5482820
180,benlabay,1,06,44,97,76,172,19,1014,74,91,0.6,9,0.050615753,10602,759166
180,corysan,6,06,13.16666667,109.5,51.16666667,112.1666667,15.83333333,1008,63.66666667,93.83333333,0,9.833333333,0.552364758,18441,315852.8333
180,ericcleveland,1,06,2,93,62,306,8,1017,61,77,0,10,0.670073757,282220,4929558
180,jadynmercedes,1,06,46,86,72,347,10,1007,57,74,1.4,7,0.393938707,308759,6854933
180,tortuga_rapido,3,06,22,87,65,229,21,1014,61,77,1.4,10,0.355243967,10162,6865432.667
181,kylefitzroy,2,06,13,82,68,327,10,1014,60,73,0,10,0.279241258,165609,3567644
181,madcap3693,1,06,0,79,52,254,5,1018,43,66,0,11,0.496286023,135019,6880292
182,bryanbrasmussen,2,07,0,71,38,210,8,1009,28,60,0,10,0.590364295,108698,6883912.5
182,calloftheloon,1,07,67,66,85,276,13,1010,55,60,0.1,7,0.563999828,30597,6933541
182,crispyrice,1,06,39,88,71,192,7,1015,65,78,1.3,10,0.189662167,404854,5089396
182,drosatti,2,07,79,73,91,254,12,1010,58,63,1,3,0.996806602,114541,1733351
182,ehjalmarson,1,06,60,94,68,195,16,1013,68,86,0,9,0.181545412,375183,8402590
182,elidepaulis,1,07,41,90,83,243,10,1013,71,85,4.8,6,0.591855938,756588,9694830
182,jeffmci9,2,07,52,97,71,167,18,1016,73,92,0.4,9,0.593250409,435598,6884041.5
182,jeremymaikoetter,4,06,9,96,67,109,9,1013,70,90,0,9,0.169781126,69593,3582216.75
182,lauramorganclark,2,07,44,100,73,207,9,1017,73,94,0,6,0.565020795,49118,6887982.5
182,leecain,1,07,0,72,61,181,24,1017,47,62,0,10,0.719775613,25763,6691049
182,madcap3693,2,07,0,79,52,254,5,1018,43,66,0,11,0.506241257,135019,6880278.5
182,mary437,1,07,51,100,72,200,8,1017,73,94,0.3,6,0.593133229,478005,7188599
182,plutoniumidae_cade,2,07,71,87,88,248,8,1017,68,77,6.2,5,0.581710488,401931,6915098.5
182,quiggifur,22,07,64.18181818,88.63636364,89.45454545,259.9090909,8.545454545,1017,74.54545455,86,10.50909091,5.545454545,0.558553145,505122,6874195.318
183,aaroncarlson,1,07,22,79,74,324,11,1014,56,71,3.2,8,0.653332046,31792,6973412
183,andybridges,1,07,0,95,58,210,7,1018,60,82,0,10,0.673356516,52828,6892038
183,biosam,1,07,17,98,24,92,9,1014,37,79,1.3,10,0.25626721,642,346828
183,gonodactylus,2,07,0,72,54,12,8,1020,47,66,0,10,0.0891468,188597,4068291.5
183,jokurtz,3,07,8.666666667,79.33333333,83,258.3333333,14.66666667,1015.333333,64,72,2.066666667,10,0.682814619,267179,6913240.333
183,laligurans,1,07,1,83,28,256,10,1016,27,65,0.1,10,0.682870263,346752,6901482
183,liapun312,1,07,19,91,64,30,17,1011,67,88,11.4,8,0.99313037,113157,1717395
183,madcap3693,2,07,4,91,52,294,4,1013,44,69,1,10,0.674089196,135019,6892734
183,paigez99,2,07,40,92,79,185,10,1015,75,91,1,10,0.090064958,265910,3630476
183,paul70,1,07,1,90,69,198,13,1017,66,83,0.5,10,0.660430847,283463,6889707
183,quiggifur,5,07,55,87,89,190,3,1019,74,85,4.9,7,0.652497741,505122,6888848.8
183,tosteve,1,07,60,69,91,257,5,1005,60,62,10,7,0.769274405,81291,1484699
184,adammosdef,1,07,25,75,55,271,13,1015,49,68,0,10,0.031415481,297211,3834835
184,blazeclaw,3,07,31,83,67,167,14,1017,56,70,0,10,0.765847854,491170,6926681.333
184,dwing,1,07,57,75,68,74,12,1015,51,65,0,10,0.96965703,115458,1747528
184,fabnobili,1,07,3,71,63,172,4,1021,41,60,0,10,0.755814038,206393,6904733
184,heymrsstringer,1,07,23,96,73,193,15,1017,74,93,0.7,10,0.69450307,508895,6897841
184,janikm907,1,07,4,77,41,230,12,1012,42,64,0,10,0.034250702,616826,9058378
184,jeheiple,1,07,31,84,81,271,14,1015,65,73,0.9,9,0.695597658,593014,8526275
184,johngcramer,1,07,94,72,75,148,5,1017,56,65,0.3,10,0.035089119,710,3598265
184,jokurtz,1,07,41,77,71,147,8,1019,55,70,2,9,0.174818982,267179,3636160
184,kgort26,1,07,16,73,83,82,13,1018,61,68,5,10,0.746912861,523288,6902647
184,pmk00001,2,07,40,87,75.5,147,13,1015,72.5,88.5,6.75,9.5,0.85129493,204678,6292878
184,robbuckbirder,1,07,11,80,80,279,15,1014,64,72,0.8,10,0.692877185,179426,6896368
184,skittery-thump,1,07,38,80,84,44,10,1017,66,74,3.8,9,0.738823417,334116,6902748
184,vanessaperry,1,07,13,80,72,122,10,1018,58,69,0,10,0.768703904,541790,7151934
184,wyoerger,1,07,75,77,61,180,8,1020,49,64,0,10,0.050741332,182283,3591699
185,cmoret,1,07,5,97,69,197,19,1014,74,95,2.3,10,0.777160184,388818,6911054
185,davidr,1,07,36,81,83,246,9,1014,64,72,3.8,7,0.377969625,3403,775772
185,madcap3693,5,02,31.6,82.2,49,231,10.4,1013.6,40.4,65.6,0,10,0.504953811,135019,6619104.6
185,sonoranaturalist,2,07,15,91,75,109,7,1016,71,86,0.1,10,0.832536842,306074,6920713
185,tdelano,1,07,35,93,78,156,6,1016,67,81,1.7,9,0.820195884,348799,7156340
185,wyoerger,1,07,87,80,66,148,9,1018,55,70,0,10,0.004620954,182283,3617147
186,daniellesaint,1,07,35,92,68,229,8,1018,66,84,5.8,10,0.831723531,94944,1728769
186,ekmoody,1,07,0,88,80,181,8,1018,70,82,0,10,0.890659016,382741,6970094
186,flabellare223,3,07,50,77,81,89,7,1012,60,68,0,10,0.001892912,359145,4478157.667
186,jake_the_snake,1,07,1,94,75,199,17,1015,76,95,0,10,0.001679803,232527,3621866
186,jakob,1,07,1,92,39,147,4,1016,48,79,0,10,0.001703559,5643,4923891
186,janie,1,07,37,95,78,179,14,1017,75,92,0,8,0.003987972,191919,3622757
186,jbperkins5,1,07,16,85,78,54,8,1018,64,76,0.3,10,0.897443301,558642,7905382
186,jokurtz,1,07,43,82,80,213,8,1019,59,73,3,10,0.056189132,267179,3636174
186,jonathan14,1,07,8,85,66,205,11,1019,61,77,0,10,0.828328602,116927,1779952
186,madcap3693,2,07,28,79,78,295,10,1017,55,68,1.3,9,0.847534946,135019,6162189.5
186,matthewherron,7,07,70,87,84,177,6,1019,77,93,6.1,9,0.835821415,17201,1794303.429
186,muir,1,07,12,85,69,193,14,1023,66,78,0.1,9,0.05655029,1000,330049
186,natureali,1,07,20,69,51,85,12,1017,40,58,6.1,10,0.981004361,10326,9854897
186,rcurtis,1,07,37,80,81,247,14,1013,62,71,8.8,8,0.52208423,4860,810902
186,tortuga_rapido,3,07,11,90,70,250,8,1019,63,77,0,10,0.887367669,10162,6955742.667
186,troutbum1374,1,07,25,85,78,213,10,1013,64,75,6.9,10,0.51374006,114381,2334462
186,wayne13114,1,07,4,80,78,272,9,1019,58,69,0,10,0.82839569,281081,3923865
186,wyoerger,1,07,72,79,81,134,10,1012,62,70,0.7,7,0.004915531,182283,3649464
187,abeck365,1,07,7,98,69,242,12,1017,71,92,0.7,8,0.939530148,31231,8268736
187,afarmer3,1,07,26,98,69,163,10,1017,72,92,3.1,10,0.952664907,498153,6947370
187,cindylcobb5,1,07,30,97,70,284,9,1017,74,95,6.5,8,0.941409966,50078,6942781
187,dwest,1,07,12,93,50,276,16,1011,56,83,0,10,0.800162681,62971,1731515
187,ecokatie95,1,07,0,99,54,204,8,1017,62,87,0,10,0.943824437,526285,7039101
187,eric_soule,1,07,0,99,54,204,8,1017,62,87,0,10,0.943797782,525422,6945586
187,hill_jasonm,1,07,23,80,74,218,12,1016,59,71,2.6,10,0.954026125,118888,6972894
187,jabhartley,1,07,8,84,79,180,11,1015,63,78,0,9,0.018884293,5837,323041
187,jokurtz,2,07,11,84,75,227,10,1016,59,76,0,10,0.026193686,267179,3636174
187,matthew_salkiewicz,1,07,54,84,79,291,8,1010,67,77,0.2,7,0.02271905,16576,4025959
187,meganmalwitz,1,07,0,89,59,247,8,1013,60,81,0,10,0.911328414,501132,6937171
187,pmk00001,3,07,6,97,75,118,9,1020,75,94,0.1,9,0.938777494,204678,7086950
187,rmille34,1,07,21,98,78,139,7,1018,77,97,5.4,7,0.955821714,99899,7035358
187,robbuckbirder,1,07,23,80,73,241,23,1010,56,65,3.6,10,0.576654448,179426,4866109
187,sarahroberts,1,07,42,98,73,182,12,1016,73,92,0.1,7,0.733707527,38701,1730456
187,tortuga_rapido,4,07,36,86,78,216,4,1015,68,80,0.3,9,0.940448197,10162,6980752.5
187,wyoerger,1,07,72,79,81,134,10,1012,62,70,0.7,7,0.005272661,182283,3627329
188,blazeclaw,3,07,15,81,66,328,14,1018,56,72,0.2,10,0.984237471,491170,6964391.667
188,danbeaupre,1,07,28,79,85,229,9,1017,66,73,5.7,10,0.005833694,62306,1056125
188,hhereau,1,07,10,84,84,282,16,1009,69,78,14.4,9,0.985929942,529071,6992662
188,ianmawn,1,07,31,80,87,200,9,1008,63,72,11.3,8,0.984788219,552113,7253973
188,psweet,1,07,11,82,85,230,14,1012,69,80,6,10,0.978139157,216168,7433186
188,whodamanhd,2,07,51,84,85,207,6,1010,64,73,28.8,7,0.978843754,299732,6956274.5
189,bethd,1,07,38,96,71,181,23,1013,72,89,0,10,0.138261925,13713,3636114
189,cmeckerman,1,07,4,98,70,220,8,1017,74,95,1,10,0.995732589,256619,6977206
189,i_am_neil,1,07,0,81,47,255,12,1014,40,65,0,10,0.117285327,385008,7180751
189,jessy43078,1,07,35,85,88,247,13,1010,69,77,17.5,6,0.986914163,605404,7770843
189,justinoid,1,07,13,97,61,212,16,1011,70,90,0,10,0.134487665,275592,3782543
189,jymbo29,3,07,9,98,58.66666667,172.6666667,9,1017,69,91.66666667,2.4,10,0.997177159,475732,6973034.333
189,kimberlietx,1,07,4,98,70,220,8,1017,74,95,1,10,0.996263558,127188,6974972
189,leecain,4,07,82.5,57.5,93.5,254,14,1019,53.5,55,1.9,6.5,0.737636773,25763,6631124.75
189,lindaphillips,1,07,65,83,82,271,12,1014,64,76,1.6,6,0.99883233,322615,7316720
189,rjnjr,1,07,15,100,76,230,6,1017,76,97,8.5,9,0.998880746,38920,6975112
189,sonoranaturalist,2,07,40,94,74,235,13,1009,73,91,4.5,8,0.120972081,306074,7449055.5
189,troutbum1374,1,07,89,78,92,272,8,1015,69,75,12,7,0.498686739,114381,1736400
189,tyler-okeefe,1,07,93,79,77,137,10,1008,61,71,2.2,10,0.141297723,299610,3848283
190,aaroncarlson,1,07,16,83,80,235,12,1015,64,74,3.3,10,0.9940751,31792,7020519
190,awwooten,1,07,13,98,62,188,10,1017,72,95,0.5,10,0.999077298,439255,6974564
190,bethd,1,07,17,96,55,213,12,1016,66,89,1.5,10,0.993301356,13713,7020970
190,cosmiccat,1,07,40,94,73,171,5,1017,72,92,5.7,9,0.995460109,34728,6986118
190,crittertrackerboss1,1,07,3,96,61,168,6,1017,62,84,0,10,0.994758632,253359,6990370
190,huynaturalist,1,07,23,98,63,188,28,1011,71,92,0,10,0.150384861,165767,3705865
190,joshmols,1,07,18,97,70,153,12,1016,74,94,5.2,10,0.997709745,314724,7071561
190,kimssight,1,07,13,79,45,242,17,1015,39,66,0,10,0.203291292,80984,3670690
190,matthew_salkiewicz,1,07,17,82,69,259,7,1017,54,67,0,10,0.996847228,16576,6998685
190,robbuckbirder,1,07,30,69,76,278,26,1009,58,66,0.5,10,0.879904708,179426,4866130
190,rudeeric,1,07,12,88,41,198,15,1010,41,73,0,10,0.22093619,261418,3651930
191,cullen,4,07,7,98,58,176.5,12.5,1016,65.5,87.5,0,10,0.951343524,2281,825984.25
191,esokol,1,07,2,84,78,316,11,1015,63,73,0,10,0.309017827,278824,3761695
191,gonodactylus,2,07,32,81,71,140,8,1017,58,69,0.1,8,0.289369145,188597,4068686.5
191,joshua_bradford,1,07,0,97,61,115,5,1017,63,86,0,10,0.97958031,655962,8276472
191,kylefitzroy,2,01,28.5,87,68,298.5,11,1012.5,65.5,81,0.3,9.5,0.298927574,165609,3092817.5
191,mfria631,1,07,88,86,75,341,5,1016,72,84,13.8,8,0.305553628,318214,4008231
191,seanpmyers,1,07,22,89,65,324,18,1016,64,82,0,10,0.302854256,150739,2352358
191,sh221,1,07,5,90,43,240,6,1014,41,71,0.9,10,0.977859122,588998,9055186
192,aaronramon,1,07,41,98,67,181,20,1015,71,91,0,9,0.315390351,62176,3907163
192,babblingbrooke,1,07,0,83,33,219,11,1012,32,70,0,10,0.930087312,479733,7127453
192,benzintr,1,07,18,86,66,332,13,1018,61,79,0.4,10,0.197604067,79060,1747946
192,casey5,1,07,25,97,69,207,10,1017,70,90,0,8,0.928157893,127450,7016903
192,dwalc400,2,07,6,88,65,230,7,1011,56,75,0,10,0.940452488,492264,7029273.5
192,flabellare223,1,07,56,81,78,170,11,1016,62,71,0,8,0.35066912,359145,4478164
192,herbal_butterman,1,07,1,82,49,233,10,1010,50,72,2.2,10,0.935911375,519830,7024228
192,ivy_poisson,1,07,0,82,68,260,10,1012,55,71,0,10,0.932961713,453221,9734553
192,jclnature,1,07,74,86,91,265,11,1012,72,80,3.6,6,0.932935274,382469,7035625
192,jeremymaikoetter,4,07,57,92,76,159,14,1018,72,87,0.3,8,0.218116759,69593,1744470.5
192,joe_cutler,1,07,0,75,67,347,28,1017,49,65,0,10,0.938542736,280544,7033880
192,johnboback,1,07,12,86,68,288,8,1015,62,76,0,10,0.370008969,120779,7137903
192,jokurtz,1,07,19,81,63,119,6,1016,55,71,0,10,0.400462863,267179,3660921
192,mfria631,1,07,34,86,69,146,5,1015,71,82,2,10,0.396667013,318214,4008232
192,nolankeyes,1,07,22,85,87,299,8,1012,72,81,2.3,8,0.942620964,579073,7485338
192,onacona,1,07,6,73,60,292,12,1015,48,64,0,10,0.599068288,156077,3610941
193,dwalc400,4,07,76.75,83.75,90,221.75,11.75,1011,66.5,75.75,10.95,8.5,0.876149758,492264,7029572.25
193,fishesoftexas,14,07,33,98.28571429,69.71428571,210.8571429,7.857142857,1018,72.85714286,94,0.028571429,8.571428571,0.11419133,10601,1769806.857
